,age,education,employment_status,fam_income,hh_income,hours_worked,labor_status,married,numfamily,personal_income,race,school_status,sex,state,wage_income,education_hs,education_college,state_nh,sex_male,school_status_attending,race_white,labor_status_working,personal_income_none,hh_income_cleaned,personal_income_cleaned,fam_income_cleaned,married_now,wage_income_cleaned
3978,46,92,10,92080,92080,44,2,1,2,42040,100,5,1,50,42000,1,0,0,1,0,1,1,0,92080,42040,92080,1,42000
3979,40,81,10,92080,92080,60,2,1,2,50040,100,5,2,50,50000,1,0,0,0,0,1,1,0,92080,50040,92080,1,50000
3980,78,111,36,15540,15540,999,1,5,1,15540,100,0,2,50,0,1,1,0,0,0,1,0,0,15540,15540,15540,0,0
3981,27,111,10,28000,101004,40,2,6,1,28000,100,3,1,50,28000,1,1,0,1,1,1,1,0,101004,28000,28000,0,28000
3982,28,111,10,73004,101004,40,2,1,2,45002,100,5,2,50,45000,1,1,0,0,0,1,1,0,101004,45002,73004,1,45000
3983,30,111,10,73004,101004,40,2,1,2,28002,100,3,1,50,28000,1,1,0,1,1,1,1,0,101004,28002,73004,1,28000
3984,33,73,10,10015,22015,10,2,6,2,10015,100,5,2,50,10000,1,0,0,0,0,1,1,0,22015,10015,10015,0,10000
3985,3,1,0,10015,22015,999,0,6,2,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,22015,0,10015,0,9999999
3986,41,73,10,12000,22015,20,2,6,1,12000,100,5,1,50,12000,1,0,0,1,0,1,1,0,22015,12000,12000,0,12000
3987,60,81,10,104220,104220,38,2,1,2,26997,100,0,2,50,25480,1,0,0,0,0,1,1,0,104220,26997,104220,1,25480
3988,59,73,10,104220,104220,43,2,1,2,77223,100,0,1,50,68364,1,0,0,1,0,1,1,0,104220,77223,104220,1,68364
3989,66,123,10,160104,160104,50,2,1,2,152020,100,0,1,50,120000,1,1,0,1,0,1,1,0,160104,152020,160104,1,120000
3990,69,111,10,160104,160104,14,2,1,2,8084,100,0,2,50,4571,1,1,0,0,0,1,1,0,160104,8084,160104,1,4571
3991,26,111,10,42003,42003,50,2,6,1,42003,100,4,2,50,41000,1,1,0,0,1,1,1,0,42003,42003,42003,0,41000
3992,53,111,10,84025,84025,40,2,1,2,22015,100,5,2,50,22000,1,1,0,0,0,1,1,0,84025,22015,84025,1,22000
3993,47,81,10,84025,84025,40,2,1,2,62010,100,5,1,50,62000,1,0,0,1,0,1,1,0,84025,62010,84025,1,62000
3994,33,123,10,219540,219540,46,2,1,2,34520,100,5,2,50,34500,1,1,0,0,0,1,1,0,219540,34520,219540,1,34500
3995,32,123,10,219540,219540,22,2,1,2,185020,100,5,1,50,185000,1,1,0,1,0,1,1,0,219540,185020,219540,1,185000
3996,64,81,10,64182,64182,30,2,4,1,64182,100,0,1,50,0,1,0,0,1,0,1,1,0,64182,64182,64182,0,0
3997,51,92,10,101465,101465,36,2,1,2,60978,100,5,2,50,50000,1,0,0,0,0,1,1,0,101465,60978,101465,1,50000
3998,50,73,10,101465,101465,20,2,1,2,40487,100,5,1,50,40162,1,0,0,1,0,1,1,0,101465,40487,101465,1,40162
3999,56,124,34,230101,230101,999,1,1,4,41,100,0,1,50,0,1,1,0,1,0,1,0,0,230101,41,230101,1,0
4000,53,124,10,230101,230101,60,2,1,4,230060,100,5,2,50,230000,1,1,0,0,0,1,1,0,230101,230060,230101,1,230000
4001,19,81,34,230101,230101,999,1,6,4,0,100,3,2,50,0,1,0,0,0,1,1,0,1,230101,0,230101,0,0
4002,16,50,34,230101,230101,999,1,6,4,0,100,1,2,50,0,0,0,0,0,1,1,0,1,230101,0,230101,0,0
4003,43,111,10,57000,82000,46,2,6,1,57000,100,5,2,50,57000,1,1,0,0,0,1,1,0,82000,57000,57000,0,57000
4004,51,111,10,25000,82000,50,2,6,1,25000,100,5,1,50,23000,1,1,0,1,0,1,1,0,82000,25000,25000,0,23000
4005,72,123,36,14607,14607,999,1,1,2,7404,100,0,1,50,0,1,1,0,1,0,1,0,0,14607,7404,14607,1,0
4006,72,91,36,14607,14607,999,1,1,2,7203,100,0,2,50,0,1,0,0,0,0,1,0,0,14607,7203,14607,1,0
4007,50,111,10,32941,32941,40,2,3,1,32941,100,5,2,50,32600,1,1,0,0,0,1,1,0,32941,32941,32941,0,32600
4008,69,81,10,65261,65261,37,2,4,2,45260,100,0,2,50,26000,1,0,0,0,0,1,1,0,65261,45260,65261,0,26000
4009,26,81,10,65261,65261,36,2,6,2,20001,100,4,2,50,20000,1,0,0,0,1,1,1,0,65261,20001,65261,0,20000
4010,70,73,36,9048,9048,999,1,4,1,9048,802,0,2,50,0,1,0,0,0,0,0,0,0,9048,9048,9048,0,0
4011,56,73,32,7110,7110,999,1,6,1,7110,100,0,1,50,7110,1,0,0,1,0,1,0,0,7110,7110,7110,0,7110
4012,80,30,36,23200,23200,999,1,1,2,15072,100,0,1,50,0,0,0,0,1,0,1,0,0,23200,15072,23200,1,0
4013,85,73,36,23200,23200,999,1,1,2,8128,100,0,2,50,0,1,0,0,0,0,1,0,0,23200,8128,23200,1,0
4014,32,123,10,32647,38490,38,2,6,1,32647,100,5,2,50,32634,1,1,0,0,0,1,1,0,38490,32647,32647,0,32634
4015,32,111,10,5843,38490,28,2,6,1,5843,100,5,2,50,5843,1,1,0,0,0,1,1,0,38490,5843,5843,0,5843
4016,67,92,10,110056,110056,33,2,1,2,30449,100,0,2,50,21000,1,0,0,0,0,1,1,0,110056,30449,110056,1,21000
4017,70,81,36,110056,110056,999,1,1,2,79607,100,0,1,50,46000,1,0,0,1,0,1,0,0,110056,79607,110056,1,46000
4018,62,111,36,10900,10900,999,1,4,1,10900,100,0,2,50,0,1,1,0,0,0,1,0,0,10900,10900,10900,0,0
4019,85,125,36,67348,67348,999,1,3,1,67348,651,0,1,50,0,1,1,0,1,0,0,0,0,67348,67348,67348,0,0
4020,60,73,21,34000,34000,999,2,4,1,34000,100,0,1,50,34000,1,0,0,1,0,1,1,0,34000,34000,34000,0,34000
4021,58,111,10,36090,36090,60,2,4,2,32885,100,0,1,50,24650,1,1,0,1,0,1,1,0,36090,32885,36090,0,24650
4022,16,50,34,36090,36090,999,1,6,2,3205,100,1,2,50,3200,0,0,0,0,1,1,0,0,36090,3205,36090,0,3200
4023,85,60,36,68419,68419,999,1,1,2,50857,100,0,1,50,34000,0,0,0,1,0,1,0,0,68419,50857,68419,1,34000
4024,85,73,36,68419,68419,999,1,1,2,17562,100,0,2,50,0,1,0,0,0,0,1,0,0,68419,17562,68419,1,0
4025,30,81,10,74703,74703,40,2,1,6,40703,100,4,2,50,35000,1,0,0,0,1,1,1,0,74703,40703,74703,1,35000
4026,38,73,10,74703,74703,40,2,1,6,18000,100,5,1,50,18000,1,0,0,1,0,1,1,0,74703,18000,74703,1,18000
4027,14,1,0,74703,74703,999,0,6,6,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,74703,0,74703,0,9999999
4028,10,1,0,74703,74703,999,0,6,6,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,74703,0,74703,0,9999999
4029,1,1,0,74703,74703,999,0,6,6,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,74703,0,74703,0,9999999
4030,56,81,10,74703,74703,40,2,4,6,16000,100,0,2,50,16000,1,0,0,0,0,1,1,0,74703,16000,74703,0,16000
4031,73,111,36,38014,38014,999,1,4,1,38014,100,0,1,50,0,1,1,0,1,0,1,0,0,38014,38014,38014,0,0
4032,78,73,36,15136,15136,999,1,5,1,15136,100,0,2,50,0,1,0,0,0,0,1,0,0,15136,15136,15136,0,0
4033,80,81,36,16965,16965,999,1,4,1,16965,100,0,2,50,0,1,0,0,0,0,1,0,0,16965,16965,16965,0,0
4034,49,123,10,168788,168788,45,2,1,4,104003,100,5,1,50,103000,1,1,0,1,0,1,1,0,168788,104003,168788,1,103000
4035,51,123,10,168788,168788,50,2,1,4,64785,100,5,2,50,60000,1,1,0,0,0,1,1,0,168788,64785,168788,1,60000
4036,13,1,0,168788,168788,999,0,6,4,99999999,200,0,2,50,9999999,0,0,0,0,0,0,0,1,168788,0,168788,0,9999999
4037,10,1,0,168788,168788,999,0,6,4,99999999,200,0,2,50,9999999,0,0,0,0,0,0,0,1,168788,0,168788,0,9999999
4038,61,111,36,70413,70413,999,1,1,3,21332,100,0,1,50,0,1,1,0,1,0,1,0,0,70413,21332,70413,1,0
4039,60,111,36,70413,70413,999,1,1,3,22076,100,0,2,50,0,1,1,0,0,0,1,0,0,70413,22076,70413,1,0
4040,22,73,10,70413,70413,40,2,6,3,27005,100,5,1,50,27000,1,0,0,1,0,1,1,0,70413,27005,70413,0,27000
4041,54,92,10,110869,110869,43,2,1,4,82169,100,5,1,50,82000,1,0,0,1,0,1,1,0,110869,82169,110869,1,82000
4042,54,92,10,110869,110869,15,2,1,4,5000,100,5,2,50,0,1,0,0,0,0,1,1,0,110869,5000,110869,1,0
4043,22,111,10,110869,110869,40,2,6,4,20500,100,5,2,50,18000,1,1,0,0,0,1,1,0,110869,20500,110869,0,18000
4044,17,60,10,110869,110869,11,2,6,4,3200,100,1,1,50,3200,0,0,0,1,1,1,1,0,110869,3200,110869,0,3200
4045,66,73,36,47489,47489,999,1,5,1,47489,100,0,1,50,0,1,0,0,1,0,1,0,0,47489,47489,47489,0,0
4046,85,73,32,14460,14460,999,1,5,1,14460,100,0,2,50,0,1,0,0,0,0,1,0,0,14460,14460,14460,0,0
4047,71,123,10,77965,77965,31,2,4,1,77965,100,0,2,50,36624,1,1,0,0,0,1,1,0,77965,77965,77965,0,36624
4048,46,92,10,203026,203026,24,2,1,4,28010,100,5,2,50,28000,1,0,0,0,0,1,1,0,203026,28010,203026,1,28000
4049,56,124,10,203026,203026,35,2,1,4,175016,100,0,1,50,0,1,1,0,1,0,1,1,0,203026,175016,203026,1,0
4050,11,1,0,203026,203026,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,203026,0,203026,0,9999999
4051,9,1,0,203026,203026,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,203026,0,203026,0,9999999
4052,80,30,36,25573,25573,999,1,1,2,8664,100,0,2,50,2600,0,0,0,0,0,1,0,0,25573,8664,25573,1,2600
4053,80,71,36,25573,25573,999,1,1,2,16909,100,0,1,50,0,0,0,0,1,0,1,0,0,25573,16909,25573,1,0
4054,75,60,36,53416,53416,999,1,1,2,5136,100,0,2,50,0,0,0,0,0,0,1,0,0,53416,5136,53416,1,0
4055,71,73,36,53416,53416,999,1,1,2,48280,100,0,1,50,0,1,0,0,1,0,1,0,0,53416,48280,53416,1,0
4056,61,111,34,33000,33000,999,1,6,1,33000,100,0,1,50,1107,1,1,0,1,0,1,0,0,33000,33000,33000,0,1107
4057,64,73,32,11520,11520,999,1,5,1,11520,100,0,2,50,0,1,0,0,0,0,1,0,0,11520,11520,11520,0,0
4058,61,73,10,8400,16400,8,2,4,1,8400,100,0,1,50,8400,1,0,0,1,0,1,1,0,16400,8400,8400,0,8400
4059,49,73,21,8000,16400,999,2,6,1,8000,100,5,2,50,8000,1,0,0,0,0,1,1,0,16400,8000,8000,0,8000
4060,60,123,10,84009,84009,48,2,1,3,81926,100,0,1,50,79000,1,1,0,1,0,1,1,0,84009,81926,84009,1,79000
4061,53,73,12,84009,84009,999,2,1,3,2083,100,5,2,50,0,1,0,0,0,0,1,1,0,84009,2083,84009,1,0
4062,26,92,34,84009,84009,999,1,6,3,0,100,5,1,50,0,1,0,0,1,0,1,0,1,84009,0,84009,0,0
4063,78,125,10,193557,193557,25,2,1,2,159532,100,0,1,50,50000,1,1,0,1,0,1,1,0,193557,159532,193557,1,50000
4064,73,123,36,193557,193557,999,1,1,2,34025,100,0,2,50,0,1,1,0,0,0,1,0,0,193557,34025,193557,1,0
4065,60,81,10,135952,144352,40,2,1,3,36952,100,0,1,50,35000,1,0,0,1,0,1,1,0,144352,36952,135952,1,35000
4066,50,81,10,135952,144352,99,2,1,3,55000,100,5,2,50,0,1,0,0,0,0,1,1,0,144352,55000,135952,1,0
4067,26,73,10,135952,144352,40,2,6,3,44000,100,5,1,50,0,1,0,0,1,0,1,1,0,144352,44000,135952,0,0
4068,52,10,34,8400,144352,999,1,6,1,8400,100,5,2,50,0,0,0,0,0,0,1,0,0,144352,8400,8400,0,0
4069,64,81,32,145366,145366,999,1,1,3,73658,100,0,1,50,0,1,0,0,1,0,1,0,0,145366,73658,145366,1,0
4070,65,73,10,145366,145366,40,2,1,3,50044,100,0,2,50,50000,1,0,0,0,0,1,1,0,145366,50044,145366,1,50000
4071,85,92,36,145366,145366,999,1,5,3,21664,100,0,1,50,0,1,0,0,1,0,1,0,0,145366,21664,145366,0,0
4072,49,111,10,49882,49882,60,2,1,4,37266,100,5,1,50,0,1,1,0,1,0,1,1,0,49882,37266,49882,1,0
4073,48,111,10,49882,49882,60,2,1,4,12016,100,5,2,50,0,1,1,0,0,0,1,1,0,49882,12016,49882,1,0
4074,17,60,10,49882,49882,7,2,6,4,600,100,1,2,50,600,0,0,0,0,1,1,1,0,49882,600,49882,0,600
4075,14,1,0,49882,49882,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,49882,0,49882,0,9999999
4076,19,73,10,49000,49000,45,2,6,2,21000,100,5,1,50,21000,1,0,0,1,0,1,1,0,49000,21000,49000,0,21000
4077,19,73,10,49000,49000,40,2,6,2,28000,100,5,1,50,28000,1,0,0,1,0,1,1,0,49000,28000,49000,0,28000
4078,74,111,36,105976,105976,999,1,1,2,81385,100,0,1,50,0,1,1,0,1,0,1,0,0,105976,81385,105976,1,0
4079,71,111,36,105976,105976,999,1,1,2,24591,100,0,2,50,0,1,1,0,0,0,1,0,0,105976,24591,105976,1,0
4080,60,91,21,38000,38000,999,2,4,1,38000,100,0,1,50,38000,1,0,0,1,0,1,1,0,38000,38000,38000,0,38000
4081,57,111,34,74498,74498,999,1,6,1,74498,100,0,1,50,0,1,1,0,1,0,1,0,0,74498,74498,74498,0,0
4082,62,123,10,126000,126000,40,2,1,3,70000,100,0,2,50,70000,1,1,0,0,0,1,1,0,126000,70000,126000,1,70000
4083,61,111,10,126000,126000,51,2,1,3,42000,100,0,1,50,0,1,1,0,1,0,1,1,0,126000,42000,126000,1,0
4084,27,81,10,126000,126000,67,2,6,3,14000,100,5,2,50,14000,1,0,0,0,0,1,1,0,126000,14000,126000,0,14000
4085,48,73,34,11424,11424,999,1,4,2,11424,100,5,2,50,0,1,0,0,0,0,1,0,0,11424,11424,11424,0,0
4086,45,73,21,11424,11424,999,2,4,2,0,100,5,1,50,0,1,0,0,1,0,1,1,1,11424,0,11424,0,0
4087,47,81,21,89176,89176,999,2,1,2,36917,100,5,2,50,36400,1,0,0,0,0,1,1,0,89176,36917,89176,1,36400
4088,31,73,10,89176,89176,55,2,1,2,52259,100,5,1,50,50000,1,0,0,1,0,1,1,0,89176,52259,89176,1,50000
4089,22,73,10,27840,46845,19,2,6,1,27840,200,5,1,50,27000,1,0,0,1,0,0,1,0,46845,27840,27840,0,27000
4090,24,111,10,19005,46845,1,2,6,1,19005,100,5,1,50,19000,1,1,0,1,0,1,1,0,46845,19005,19005,0,19000
4091,55,111,10,24188,24188,60,2,1,2,21788,100,0,2,50,21788,1,1,0,0,0,1,1,0,24188,21788,24188,1,21788
4092,66,125,36,24188,24188,999,1,1,2,2400,100,0,1,50,2400,1,1,0,1,0,1,0,0,24188,2400,24188,1,2400
4093,54,73,34,166100,277675,999,1,4,1,166100,100,5,2,50,0,1,0,0,0,0,1,0,0,277675,166100,166100,0,0
4094,56,73,12,111575,277675,999,2,4,1,111575,100,0,1,50,0,1,0,0,1,0,1,1,0,277675,111575,111575,0,0
4095,55,73,36,3036,3036,999,1,4,2,3036,100,0,2,50,0,1,0,0,0,0,1,0,0,3036,3036,3036,0,0
4096,14,1,0,3036,3036,999,0,6,2,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,3036,0,3036,0,9999999
4097,65,73,12,227803,227803,999,2,1,2,225403,100,0,1,50,160000,1,0,0,1,0,1,1,0,227803,225403,227803,1,160000
4098,57,73,36,227803,227803,999,1,1,2,2400,100,0,2,50,2400,1,0,0,0,0,1,0,0,227803,2400,227803,1,2400
4099,61,73,10,62075,62075,40,2,1,2,42075,100,0,1,50,42000,1,0,0,1,0,1,1,0,62075,42075,62075,1,42000
4100,54,73,10,62075,62075,40,2,1,2,20000,300,5,2,50,20000,1,0,0,0,0,0,1,0,62075,20000,62075,1,20000
4101,52,73,10,151285,151285,10,2,1,3,29401,100,5,2,50,5400,1,0,0,0,0,1,1,0,151285,29401,151285,1,5400
4102,51,73,10,151285,151285,40,2,1,3,121884,100,5,1,50,120000,1,0,0,1,0,1,1,0,151285,121884,151285,1,120000
4103,15,40,34,151285,151285,999,1,6,3,0,100,0,2,50,0,0,0,0,0,0,1,0,1,151285,0,151285,0,0
4104,43,81,10,174079,174079,46,2,1,4,134001,100,5,2,50,134000,1,0,0,0,0,1,1,0,174079,134001,174079,1,134000
4105,40,73,10,174079,174079,45,2,1,4,24001,100,5,1,50,24000,1,0,0,1,0,1,1,0,174079,24001,174079,1,24000
4106,20,73,10,174079,174079,40,2,6,4,15620,100,5,1,50,15600,1,0,0,1,0,1,1,0,174079,15620,174079,0,15600
4107,18,73,10,174079,174079,35,2,6,4,457,100,5,1,50,437,1,0,0,1,0,1,1,0,174079,457,174079,0,437
4108,53,123,10,188565,188565,46,2,1,5,82006,100,5,1,50,82000,1,1,0,1,0,1,1,0,188565,82006,188565,1,82000
4109,44,123,10,188565,188565,20,2,1,5,60006,100,5,2,50,25000,1,1,0,0,0,1,1,0,188565,60006,188565,1,25000
4110,15,40,34,188565,188565,999,1,6,5,6,100,0,1,50,0,0,0,0,1,0,1,0,0,188565,6,188565,0,0
4111,80,123,36,46547,188565,999,1,1,5,14088,100,0,2,50,0,1,1,0,0,0,1,0,0,188565,14088,46547,1,0
4112,85,125,36,46547,188565,999,1,1,5,32459,100,0,1,50,0,1,1,0,1,0,1,0,0,188565,32459,46547,1,0
4113,43,111,10,117264,117264,38,2,1,4,15600,100,5,2,50,15600,1,1,0,0,0,1,1,0,117264,15600,117264,1,15600
4114,46,111,10,117264,117264,65,2,1,4,95500,100,5,1,50,500,1,1,0,1,0,1,1,0,117264,95500,117264,1,500
4115,16,50,10,117264,117264,15,2,6,4,6164,100,1,1,50,6100,0,0,0,1,1,1,1,0,117264,6164,117264,0,6100
4116,13,1,0,117264,117264,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,117264,0,117264,0,9999999
4117,44,92,10,76004,76004,37,2,1,4,54002,100,5,1,50,54000,1,0,0,1,0,1,1,0,76004,54002,76004,1,54000
4118,43,92,10,76004,76004,40,2,1,4,22002,100,5,2,50,22000,1,0,0,0,0,1,1,0,76004,22002,76004,1,22000
4119,15,40,34,76004,76004,999,1,6,4,0,100,0,1,50,0,0,0,0,1,0,1,0,1,76004,0,76004,0,0
4120,12,1,0,76004,76004,999,0,6,4,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,76004,0,76004,0,9999999
4121,39,71,10,68032,68032,50,2,1,3,28016,100,5,2,50,0,0,0,0,0,0,1,1,0,68032,28016,68032,1,0
4122,38,81,10,68032,68032,50,2,1,3,40016,100,5,1,50,0,1,0,0,1,0,1,1,0,68032,40016,68032,1,0
4123,10,1,0,68032,68032,999,0,6,3,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,68032,0,68032,0,9999999
4124,36,91,10,35784,35784,45,2,6,2,35784,100,5,2,50,32000,1,0,0,0,0,1,1,0,35784,35784,35784,0,32000
4125,11,1,0,35784,35784,999,0,6,2,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,35784,0,35784,0,9999999
4126,56,91,10,201038,201038,40,2,1,4,184024,100,0,1,50,184000,1,0,0,1,0,1,1,0,201038,184024,201038,1,184000
4127,53,111,10,201038,201038,30,2,1,4,15003,100,5,2,50,15000,1,1,0,0,0,1,1,0,201038,15003,201038,1,15000
4128,19,81,34,201038,201038,999,1,6,4,0,100,3,2,50,0,1,0,0,0,1,1,0,1,201038,0,201038,0,0
4129,16,50,10,201038,201038,14,2,6,4,2011,100,1,1,50,2000,0,0,0,1,1,1,1,0,201038,2011,201038,0,2000
4130,39,92,10,32340,32340,40,2,1,4,8040,100,5,2,50,5100,1,0,0,0,0,1,1,0,32340,8040,32340,1,5100
4131,38,73,10,32340,32340,55,2,1,4,24300,100,5,1,50,24300,1,0,0,1,0,1,1,0,32340,24300,32340,1,24300
4132,15,40,34,32340,32340,999,1,6,4,0,100,0,2,50,0,0,0,0,0,0,1,0,1,32340,0,32340,0,0
4133,13,1,0,32340,32340,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,32340,0,32340,0,9999999
4134,54,111,12,32663,50063,999,2,6,2,32663,100,5,2,50,25496,1,1,0,0,0,1,1,0,50063,32663,32663,0,25496
4135,15,40,34,32663,50063,999,1,6,2,0,801,0,1,50,0,0,0,0,1,0,0,0,1,50063,0,32663,0,0
4136,46,73,34,17400,50063,999,1,3,1,17400,100,5,1,50,9000,1,0,0,1,0,1,0,0,50063,17400,17400,0,9000
4137,50,123,10,257022,257022,50,2,1,5,154006,100,5,1,50,150000,1,1,0,1,0,1,1,0,257022,154006,257022,1,150000
4138,50,111,10,257022,257022,29,2,1,5,88003,100,5,2,50,88000,1,1,0,0,0,1,1,0,257022,88003,257022,1,88000
4139,18,60,34,257022,257022,999,1,6,5,15000,100,1,1,50,15000,0,0,0,1,1,1,0,0,257022,15000,257022,0,15000
4140,17,50,34,257022,257022,999,1,6,5,13,100,1,1,50,0,0,0,0,1,1,1,0,0,257022,13,257022,0,0
4141,14,1,0,257022,257022,999,0,6,5,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,257022,0,257022,0,9999999
4142,37,125,12,100020,100020,999,2,1,4,100010,100,5,1,50,100000,1,1,0,1,0,1,1,0,100020,100010,100020,1,100000
4143,41,125,34,100020,100020,999,1,1,4,10,651,5,2,50,0,1,1,0,0,0,0,0,0,100020,10,100020,1,0
4144,7,1,0,100020,100020,999,0,6,4,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,100020,0,100020,0,9999999
4145,4,1,0,100020,100020,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,100020,0,100020,0,9999999
4146,43,111,10,244130,244130,28,2,1,4,174065,100,5,2,50,174000,1,1,0,0,0,1,1,0,244130,174065,244130,1,174000
4147,43,123,10,244130,244130,40,2,1,4,70065,100,5,1,50,70000,1,1,0,1,0,1,1,0,244130,70065,244130,1,70000
4148,5,1,0,244130,244130,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,244130,0,244130,0,9999999
4149,3,1,0,244130,244130,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,244130,0,244130,0,9999999
4150,42,73,10,13052,13052,10,2,6,2,13052,100,4,2,50,2500,1,0,0,0,1,1,1,0,13052,13052,13052,0,2500
4151,3,1,0,13052,13052,999,0,6,2,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,13052,0,13052,0,9999999
4152,54,73,10,22005,22005,40,2,4,3,22005,100,5,2,50,22000,1,0,0,0,0,1,1,0,22005,22005,22005,0,22000
4153,19,73,34,22005,22005,999,1,6,3,0,100,5,1,50,0,1,0,0,1,0,1,0,1,22005,0,22005,0,0
4154,18,60,34,22005,22005,999,1,6,3,0,100,1,2,50,0,0,0,0,0,1,1,0,1,22005,0,22005,0,0
4155,56,73,10,69632,69632,42,2,4,1,69632,100,0,1,50,69600,1,0,0,1,0,1,1,0,69632,69632,69632,0,69600
4156,50,73,10,128000,128000,40,2,1,5,40000,100,5,1,50,40000,1,0,0,1,0,1,1,0,128000,40000,128000,1,40000
4157,46,81,10,128000,128000,50,2,1,5,68000,100,4,2,50,68000,1,0,0,0,1,1,1,0,128000,68000,128000,1,68000
4158,26,73,10,128000,128000,25,2,6,5,20000,100,5,1,50,20000,1,0,0,1,0,1,1,0,128000,20000,128000,0,20000
4159,21,81,34,128000,128000,999,1,6,5,0,100,3,2,50,0,1,0,0,0,1,1,0,1,128000,0,128000,0,0
4160,17,50,34,128000,128000,999,1,6,5,0,100,1,2,50,0,0,0,0,0,1,1,0,1,128000,0,128000,0,0
4161,50,73,10,94317,94317,53,2,1,4,82317,100,5,1,50,78000,1,0,0,1,0,1,1,0,94317,82317,94317,1,78000
4162,50,81,10,94317,94317,27,2,1,4,10000,100,5,2,50,10000,1,0,0,0,0,1,1,0,94317,10000,94317,1,10000
4163,17,50,10,94317,94317,8,2,6,4,2000,100,1,1,50,2000,0,0,0,1,1,1,1,0,94317,2000,94317,0,2000
4164,10,1,0,94317,94317,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,94317,0,94317,0,9999999
4165,48,111,10,70102,70102,6,2,1,3,15102,100,5,1,50,0,1,1,0,1,0,1,1,0,70102,15102,70102,1,0
4166,46,123,10,70102,70102,3,2,1,3,55000,100,5,2,50,55000,1,1,0,0,0,1,1,0,70102,55000,70102,1,55000
4167,11,1,0,70102,70102,999,0,6,3,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,70102,0,70102,0,9999999
4168,57,111,10,76504,76504,40,2,1,2,51502,100,0,1,50,50000,1,1,0,1,0,1,1,0,76504,51502,76504,1,50000
4169,56,73,10,76504,76504,40,2,1,2,25002,100,0,2,50,25000,1,0,0,0,0,1,1,0,76504,25002,76504,1,25000
4170,57,123,36,144879,144879,999,1,1,3,46279,100,0,2,50,35000,1,1,0,0,0,1,0,0,144879,46279,144879,1,35000
4171,62,123,10,144879,144879,5,2,1,3,73600,100,0,1,50,50000,1,1,0,1,0,1,1,0,144879,73600,144879,1,50000
4172,26,81,10,144879,144879,50,2,6,3,25000,100,5,1,50,25000,1,0,0,1,0,1,1,0,144879,25000,144879,0,25000
4173,58,123,10,50050,50050,40,2,6,1,50050,100,0,1,50,50000,1,1,0,1,0,1,1,0,50050,50050,50050,0,50000
4174,76,73,36,30000,30000,999,1,1,2,14400,100,0,2,50,0,1,0,0,0,0,1,0,0,30000,14400,30000,1,0
4175,77,81,36,30000,30000,999,1,1,2,15600,100,0,1,50,0,1,0,0,1,0,1,0,0,30000,15600,30000,1,0
4176,28,81,34,40000,40000,999,1,1,6,0,100,5,2,50,0,1,0,0,0,0,1,0,1,40000,0,40000,1,0
4177,28,81,10,40000,40000,40,2,1,6,40000,100,5,1,50,35000,1,0,0,1,0,1,1,0,40000,40000,40000,1,35000
4178,8,1,0,40000,40000,999,0,6,6,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,40000,0,40000,0,9999999
4179,6,1,0,40000,40000,999,0,6,6,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,40000,0,40000,0,9999999
4180,5,1,0,40000,40000,999,0,6,6,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,40000,0,40000,0,9999999
4181,2,1,0,40000,40000,999,0,6,6,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,40000,0,40000,0,9999999
4182,74,81,36,94870,94870,999,1,1,2,10800,100,0,2,50,0,1,0,0,0,0,1,0,0,94870,10800,94870,1,0
4183,76,73,36,94870,94870,999,1,1,2,84070,100,0,1,50,0,1,0,0,1,0,1,0,0,94870,84070,94870,1,0
4184,80,73,36,16156,16156,999,1,5,1,16156,100,0,2,50,0,1,0,0,0,0,1,0,0,16156,16156,16156,0,0
4185,57,123,10,142456,142456,52,2,1,2,101141,100,0,2,50,93000,1,1,0,0,0,1,1,0,142456,101141,142456,1,93000
